Largest betweenness centrality at vertex 12203

Vertex	Betweenness Centrality
13237	0.00174257
13238	0.00177851
13239	0.00199136
13240	0.0023659
13241	0.00274166
13242	0.00312562
13243	0.0642774
13244	0.0642105
13245	0.0643272
13246	0.0644453
13247	0.0645642
13248	0.0646832
13249	0.0648023
13250	0.0649216
13251	0.065041
13252	0.0651703
13253	0.859227
13254	0.00016868
13255	0.000249178
13256	0.00051519
13257	0.858953
13258	0.132077
13259	0.131707
13260	0.131349
13261	0.131035
13262	0.0674086
13263	0.0635663
13264	0.0639461
13265	0.0320656
13266	0.0316441
13267	0.0312249
13268	0.0308915
13269	0.0306493
13270	0.0305391
13271	0.0305564
13272	0.0305858
13273	0.0306275
13274	0.0306702
13275	0.0307133
13276	0.0307581
13277	0.0308097
13278	0.0308669
13279	0.0309261
13280	0.0309876
13281	0.0310499
13282	0.0311125
13283	0.0311756
13284	0.0312397
13285	0.031305
13286	0.0313713
13287	0.0314381
13288	0.0315052
13289	0.0315737
13290	0.0316434
13291	0.0317143
13292	0.0317867
13293	0.0318595
13294	0.0319327
13295	0.0320075
13296	0.0320926
13297	0.0321871
13298	0.032283
13299	0.03238
13300	0.0324781
13301	0.0325832
13302	0.0326947
13303	0.0328064
13304	0.0329248
13305	0.0330508
13306	0.0331873
13307	0.0740201
13308	0.0684695
13309	0.0685856
13310	0.0687072
13311	0.0688526
13312	0.000901382
13313	0.000975559
13314	0.00105058
13315	0.00112629
13316	0.0012028
13317	0.00143717
13318	0.0324893
13319	0.0702149
13320	0.0555854
13321	0.0552207
13322	0.0548565
13323	0.244325
13324	0.244581
13325	0.244839
13326	0.364318
13327	0.120137
13328	0.000531798
13329	0.000407137
13330	0.000518082
13331	0.000739457
13332	0.000966016
13333	0.120436
13334	0.0544942
13335	0.0544978
13336	0
13337	0.000434734
13338	0.000869426
13339	0.00130408
13340	0.00173869
13341	0.00217326
13342	0.00260778
13343	0.00304227
13344	0.00347671
13345	0.00391112
13346	0.00434548
13347	0.0047798
13348	0.00521408
13349	0.00564832
13350	0.00608252
13351	0.00651667
13352	0.00695078
13353	0.00738486
13354	0.00781889
13355	0.119193
13356	0.118962
13357	0.187491
13358	0.187462
13359	0.187433
13360	0.187406
13361	0.187379
13362	0.187355
13363	0.187331
13364	0.187309
13365	0.18729
13366	0.187274
13367	0.187259
13368	0.0859369
13369	0.000559106
13370	0.00825288
13371	0.00868683
13372	0.138619
13373	0.0859611
13374	0.052157
13375	0.0522032
13376	0.0523573
13377	0.0546798
13378	0.019895
13379	0.0195534
13380	0.0192998
13381	0.0190686
13382	0.0188722
13383	0.0186924
13384	0.0185185
13385	0.0183686
13386	0.0182424
13387	0.0181996
13388	0.0182376
13389	0.0182773
13390	0.0183187
13391	0.0183776
13392	0.0184535
13393	0.0457164
13394	0.0454902
13395	0.045266
13396	0.0450432
13397	0.044822
13398	0.0446036
13399	0.0098472
13400	0.00697349
13401	0.00659942
13402	0.00641961
13403	0.00643564
13404	0.00645472
13405	0.00647532
13406	0.00654984
13407	0.00667829
13408	0.0068072
13409	0.00696326
13410	0.187524
13411	0.203698
13412	0.071159
13413	0.0654417
13414	0.0654956
13415	0.0655513
13416	0.0656086
13417	0.0656673
13418	0.065754
13419	0.0658735
13420	0.0660004
13421	0.0661333
13422	0.0663183
13423	0.0665669
13424	0.0668369
13425	0.0671129
13426	0.0703514
13427	0.118064
13428	0.112675
13429	0.11249
13430	0.11231
13431	0.112131
13432	0.111953
13433	0.111776
13434	0.111618
13435	0.111488
13436	0.111368
13437	0.111249
13438	0.111133
13439	0.111018
13440	0.110923
13441	0.11085
13442	0.110777
13443	0.112231
13444	0.0867466
13445	0.0868129
13446	0.0868813
13447	0.0869514
13448	0.0870221
13449	0.0870951
13450	0.0871704
13451	0.0872468
13452	0.0873242
13453	0.0643158
13454	0.0642124
13455	0.0865037
13456	0.0261815
13457	0.0260704
13458	0.0259599
13459	0.0258503
13460	0.0257412
13461	0.0256337
13462	0.0255275
13463	0.0254217
13464	0.0253166
13465	0.0252135
13466	0.0251191
13467	0.0250318
13468	0.0249448
13469	0.0248581
13470	0.0247717
13471	0.0246876
13472	0.0246245
13473	0.0245919
13474	0.0246945
13475	0.0249212
13476	0.0251498
13477	0.0253811
13478	0.0256159
13479	0.025854
13480	0.0260944
13481	0.026337
13482	0.026666
13483	0.0270808
13484	0.0274957
13485	0.0279107
13486	0.0283258
13487	0.0287411
13488	0.0291566
13489	0.0295727
13490	0.0299895
13491	0.0304065
13492	0.0308265
13493	0.0312503
13494	0.0316751
13495	0.0854343
13496	0.00560775
13497	0.00571888
13498	0.00596172
13499	0.00633589
13500	0.00671028
13501	0.007089
13502	0.00747192
13503	0.00785812
13504	0.00824765
13505	0.0086381
13506	0.00902948
13507	0.0853284
13508	0.0857173
13509	0.0861104
13510	0.0215212
13511	0.14912
13512	0.148739
13513	0.858193
13514	0.837425
13515	0.0190879
13516	0.0405917
13517	0.0168298
13518	0
13519	0.000434734
13520	0.000869426
13521	0.00130408
13522	0.00173869
13523	0.00217326
13524	0.0416937
13525	0.0406358
13526	0.0406996
13527	0.0407659
13528	0.0408361
13529	0.0409206
13530	0.041029
13531	0.0411507
13532	0.041294
13533	0.0414587
13534	0.041624
13535	0.0417899
13536	0.0419568
13537	0.0421244
13538	0.0422923
13539	0.0424618
13540	0.0426328
13541	0.0428042
13542	0.0429779
13543	0.0431621
13544	0.0433567
13545	0.0435537
13546	0.0437537
13547	0.0439568
13548	0.0441712
13549	0.0443985
13550	0.0446923
13551	0.0450518
13552	0.0454125
13553	0.0457734
13554	0.0461343
13555	0.0464955
13556	0.046857
13557	0.0472193
13558	0.0475828
13559	0.0479503
13560	0.0483208
13561	0.0486923
13562	0.0490655
13563	0.0494397
13564	0.049825
13565	0.0502241
13566	0.0506259
13567	0.0171438
13568	0.00931282
13569	0.00920981
13570	0.00912834
13571	0.00822132
13572	0.102055
13573	0.101953
13574	0.17137
13575	0.00761823
13576	0.00767543
13577	0.0226133
13578	0.0231409
13579	0.0228599
13580	0.0228972
13581	0.0224958
13582	0.0812145
13583	0.0643357
13584	0.00808011
13585	0.00797042
13586	0.00809527
13587	0.140569
13588	0.0786681
13589	0.078666
13590	0.078672
13591	0.0786867
13592	0.0787053
13593	0.0787289
13594	0.0787577
13595	0.0787892
13596	0.0788219
13597	0.0788559
13598	0.0788909
13599	0.0789269
13600	0.0789651
13601	0.0790055
13602	0.0790474
13603	0.079091
13604	0.0791365
13605	0.0791833
13606	0.0792308
13607	0.07928
13608	0.079332
13609	0.0793893
13610	0.0794506
13611	0.0795137
13612	0.0795793
13613	0.0796708
13614	0.0797908
13615	0.0799151
13616	0.0800961
13617	0.0695311
13618	0.0691056
13619	0.023156
13620	0.00842396
13621	0.280785
13622	0.0110213
13623	0.0106734
13624	0.0103259
13625	0.00997868
13626	0.00963163
13627	0.00928471
13628	0.00910878
13629	0.264194
13630	0.264281
13631	0.264373
13632	0.0145804
13633	0.018517
13634	0.0183254
13635	0.0182201
13636	0.0181177
13637	0.0180258
13638	0.0179438
13639	0.0178881
13640	0.0178804
13641	0.0296958
13642	0.15105
13643	0.00237992
13644	0.0153893
13645	0.019955
13646	0.0195221
13647	0.0190892
13648	0.0186563
13649	0.0182233
13650	0.0177902
13651	0.0173571
13652	0.016924
13653	0.0164908
13654	0.0160576
13655	0.0156244
13656	0.0151911
13657	0.0147578
13658	0.0143244
13659	0.013891
13660	0.0134575
13661	0.013024
13662	0.0125905
13663	0.0121569
13664	0.0117233
13665	0.0112897
13666	0.010856
13667	0.0104222
13668	0.00998843
13669	0.0095546
13670	0.00912074
13671	0.00868683
13672	0.00825288
13673	0.00781889
13674	0.00738486
13675	0.00695078
13676	0.00651667
13677	0.00608252
13678	0.00564832
13679	0.00521408
13680	0.0047798
13681	0.00434548
13682	0.00391112
13683	0.00347671
13684	0.00304227
13685	0.00260778
13686	0.00217326
13687	0.00173869
13688	0.00130408
13689	0.000869426
13690	0.000434734
13691	0.0161318
13692	0.0157697
13693	0.0154251
13694	0
13695	0.151242
13696	9.17762e-05
13697	0.151259
13698	0.0150819
13699	0.0147932
13700	0.0145609
13701	0.0143325
13702	0.0189447
13703	0.00696458
13704	0.00706572
13705	0.00716797
13706	0.007271
13707	0.00737519
13708	0.00748124
13709	0.00759171
13710	0.00770573
13711	0.007821
13712	0.00793723
13713	0.00805386
13714	0.00817094
13715	0.00843546
13716	0.034658
13717	0.0347218
13718	0.0348659
13719	0.0350885
13720	0.0353133
13721	0.0355389
13722	0.0357654
13723	0.0359929
13724	0.0362209
13725	0.0364518
13726	0.0367339
13727	0.0370648
13728	0.0373966
13729	0.0377307
13730	0.0380666
13731	0.038403
13732	0.0387395
13733	0.0390764
13734	0.0394136
13735	0.0397512
13736	0.0400908
13737	0.0404347
13738	0.0407808
13739	0.0411298
13740	0.0414833
13741	0.0418397
13742	0.0421982
13743	0.042561
13744	0.0429284
13745	0.0432977
13746	0.048502
13747	0.00786555
13748	0.00762119
13749	0.0073793
13750	0.00714066
13751	0.00690722
13752	0.00667645
13753	0.00656846
13754	0.00658453
13755	0.00660266
13756	0.00663193
13757	0.00667213
13758	0.00671322
13759	0.00675517
13760	0.00679772
13761	0.00684174
13762	0.00688737
13763	0.00693354
13764	0.00698704
13765	0.00704849
13766	0.00711093
13767	0.00717416
13768	0.0072384
13769	0.00730324
13770	0.00736837
13771	0.00758789
13772	0.00796173
13773	0.00833575
13774	0.0087099
13775	0.00908446
13776	0.00945965
13777	0.00983534
13778	0.0102115
13779	0.0105881
13780	0.0109653
13781	0.0113444
13782	0.0117256
13783	0.0121099
13784	0.0124971
13785	0.0128847
13786	0.0132727
13787	0.00427395
13788	0.00130408
13789	0.000869426
13790	0.000434734
13791	0
13792	0.033276
13793	0.0328463
13794	0.0324168
13795	0.0319873
13796	0.0315579
13797	0.0311285
13798	0.030699
13799	0.0302696
13800	0.0298401
13801	0.0294106
13802	0.028981
13803	0.0286092
13804	0.0282964
13805	0.0279849
13806	0.0276853
13807	0.0273976
13808	0.0271103
13809	0.026826
13810	0.0265448
13811	0.0262806
13812	0.0260332
13813	0.0257859
13814	0.0255411
13815	0.0289435
13816	0.00912074
13817	0.0095546
13818	0.00998843
13819	0.0104222
13820	0.010856
13821	0.0112897
13822	0.0117233
13823	0.0121569
13824	0.0125905
13825	0.013024
13826	0.0134575
13827	0.013891
13828	0.00657263
13829	0.00613868
13830	0.00570479
13831	0.00527095
13832	0.00483712
13833	0.00449865
13834	0.004258
13835	0.0040339
13836	0.0516488
13837	0.0475255
13838	0.0475609
13839	0.0475996
13840	0.0477383
13841	0.0479752
13842	0.0482123
13843	0.0484504
13844	0.0486896
13845	0.0489322
13846	0.0491781
13847	0.0495002
13848	0.0498991
13849	0.0502998
13850	0.00618425
13851	0.00593922
13852	0.00569612
13853	0.00545483
13854	0.00523273
13855	0.00517803
13856	0.00527241
13857	0.00536809
13858	0.00546534
13859	0.00556369
13860	0.00568885
13861	0.00584143
13862	0.0454932
13863	0.0458498
13864	0.0462067
13865	0.0465642
13866	0.0469264
13867	0.0472932
13868	0.0476612
13869	0.0480341
13870	0.0484111
13871	0.0487886
13872	0.0491695
13873	0.0495537
13874	0.0499385
13875	0.0503232
13876	0.0507082
13877	0.0510936
13878	0.0514801
13879	0.0518672
13880	0.0522546
13881	0.0526442
13882	0.0530369
13883	0.0534306
13884	0.00218695
13885	0.00220645
13886	0.00239583
13887	0.901179
13888	0.836148
13889	0.836034
13890	0.835963
13891	0.0863332
13892	0.0220593
13893	0.0221132
13894	0.0222345
13895	0.0649348
13896	0.0650336
13897	0.065134
13898	0.062465
13899	0.0625079
13900	0.151102
13901	0.151045
13902	0.151115
13903	0.119711
13904	0.118936
13905	0.119136
13906	0.119337
13907	0.119539
13908	0.119742
13909	0.015239
13910	0.015089
13911	0.014939
13912	0.0147892
13913	0.0146528
13914	0.0145297
13915	0.0144067
13916	0.0142844
13917	0.014163
13918	0.0140437
13919	0.0139263
13920	0.0138104
13921	0.014012
13922	0.0766228
13923	0.0657846
13924	0
13925	0.000434734
13926	0.000869426
13927	0.00130408
13928	0.0166559
13929	0
13930	0.000434734
13931	0.000869426
13932	0.0126746
13933	0.0274765
13934	0.0150315
13935	0.015129
13936	0.01524
13937	0.0153534
13938	0.0155097
13939	0.015708
13940	0.0159075
13941	0.0161076
13942	0.0163086
13943	0.0165104
13944	0.0167129
13945	0.0169158
13946	0.0171191
13947	0.0173355
13948	0.017565
13949	0.0177954
13950	0.0145901
13951	0.0141922
13952	0.0137957
13953	0.0134003
13954	0.013006
13955	0.00921284
13956	0.00792924
13957	0.00750493
13958	0.00709922
13959	0.00671227
13960	0.00634566
13961	0.00599937
13962	0.00582419
13963	0.00582024
13964	0.00581696
13965	0.00589223
13966	0.0060463
13967	0.00620191
13968	0.00635886
13969	0.00651648
13970	0.00667971
13971	0.00962704
13972	0.0100516
13973	0.010479
13974	0.00277549
13975	0.00256926
13976	0.00236693
13977	0.00216534
13978	0.00196397
13979	0.00176312
13980	0.0015629
13981	0.00167986
13982	0.00211381
13983	0.00254774
13984	0.00298164
13985	0.00341551
13986	0.00384936
13987	0.0042832
13988	0.0767999
13989	0.339976
13990	0.266663
13991	0.266537
13992	0.266414
13993	0.266294
13994	0.011838
13995	0.00930801
13996	0.00950887
13997	0.00971035
13998	0.00991582
13999	0.0101254
14000	0.0103354
14001	0.0105457
14002	0.0107712
14003	0.0110132
14004	0.00515083
14005	0.00471703
14006	0.000434734
14007	0.0169831
14008	0.0173828
14009	0.0177852
14010	0.0181897
14011	0.018604
14012	0.0190281
14013	0.0194522
14014	0.0198763
14015	0.0203005
14016	0.0207258
14017	0.0211522
14018	0.0215816
14019	0.0220141
14020	0.0224466
14021	0.06286
14022	0.0412687
14023	0.0410772
14024	0.0408868
14025	0.040697
14026	0.0405098
14027	0.0403455
14028	0.0402041
14029	0.0401309
14030	0.0401261
14031	0.0401499
14032	0.110799
14033	0.0220839
14034	0.0223399
14035	0.0883862
14036	0.000600852
14037	0.000345354
14038	0.0025278
14039	0.00256329
14040	0.00266562
14041	0.00287807
14042	0
14043	0.335499
14044	0.335387
14045	0.014269
14046	0.0139554
14047	0.0136988
14048	0.0134473
14049	0.0132022
14050	0.0129623
14051	0.0127287
14052	0.012498
14053	0.0122685
14054	0.0120881
14055	0.0119589
14056	0.0119594
14057	0.0120871
14058	0.0122262
14059	0.0123768
14060	0.0560504
14061	0.0495529
14062	0.0493516
14063	0.0491508
14064	0.0489507
14065	0.0487512
14066	0.0485522
14067	0.0483535
14068	0.048198
14069	0.0480874
14070	0.335277
14071	0.00408779
14072	0.00371302
14073	0.00333877
14074	0.00296522
14075	0.00259235
14076	0.00221967
14077	0.00184728
14078	0.0356671
14079	0.0304993
14080	0.030298
14081	0.036315
14082	0.0360916
14083	0.0358699
14084	0.0356556
14085	0.0354714
14086	0.0353116
14087	0.0351551
14088	0.0350073
14089	0.0348697
14090	0.0347383
14091	0.0346168
14092	0.0345187
14093	0.0345751
14094	0.0347715
14095	0.0349993
14096	0.0352573
14097	0.0355159
14098	0.0357753
14099	0.036036
14100	0.036298
14101	0.0365705
14102	0.0368577
14103	0.0371722
14104	0.0375095
14105	0.037847
14106	0.0381849
14107	0.0385235
14108	0.0388633
14109	0.0392043
14110	0.0395465
14111	0.0398929
14112	0.0402427
14113	0.0405929
14114	0.0409436
14115	0.0412949
14116	0.0416466
14117	0.0420063
14118	0.0423738
14119	0.0427427
14120	0.0451248
14121	0.00147524
14122	0.00110344
14123	0.000732124
14124	0.000361548
14125	0.000393545
14126	0.000827742
14127	0.0012619
14128	0.00169601
14129	0.00213008
14130	0.0635844
14131	0.0635895
14132	0.0636063
14133	0.0637026
14134	0.00446584
14135	0.910641
14136	0.898171
14137	0.898305
14138	0.898458
14139	0.0178693
14140	0.147287
14141	0.0110321
14142	0.0107373
14143	0.0106441
14144	0.0107527
14145	0.0109107
14146	0.13757
14147	0.137649
14148	0.137823
14149	0.107984
14150	0.107876
14151	0.116984
14152	0.0116659
14153	0.0115546
14154	0.0116509
14155	0.0117518
14156	0.0118791
14157	0.00484685
14158	0.154737
14159	0.10937
14160	0.109273
14161	0.109282
14162	0.109438
14163	0.0147199
14164	0.00624436
14165	0.00646728
14166	0.00670851
14167	0.00695281
14168	0.00721719
14169	0.00750208
14170	0.00779036
14171	0.00809044
14172	0.00846118
14173	0.008891
14174	0.00932079
14175	0.00975144
14176	0.010183
14177	0.0106148
14178	0.00858326
14179	0.0087828
14180	0.0513383
14181	0.0512206
14182	0.0546037
14183	0.0529174
14184	0.044427
14185	0.0442064
14186	0.0439956
14187	0.0437948
14188	0.0436092
14189	0.0434376
14190	0.0432679
14191	0.043101
14192	0.0429351
14193	0.0427912
14194	0.0426944
14195	0.0426235
14196	0.0441182
14197	0.0252344
14198	0.0251194
14199	0.0250058
14200	0.0248926
14201	0.0247797
14202	0.0246672
14203	0.0245551
14204	0.0244435
14205	0.0243327
14206	0.0242228
14207	0.0241132
14208	0.0240042
14209	0.023898
14210	0.0237943
14211	0.0236911
14212	0.0235884
14213	0.0234865
14214	0.0233849
14215	0.0279428
14216	0.145849
14217	0.0331794
14218	0.0329628
14219	0.0327474
14220	0.0325357
14221	0.0323279
14222	0.0321216
14223	0.0319164
14224	0.0317117
14225	0.0315074
14226	0.0313031
14227	0.0311031
14228	0.0309076
14229	0.0307128
14230	0.030518
14231	0.0303235
14232	0.0301293
14233	0.0299354
14234	0.0297424
14235	0.029551
14236	0.0294274
14237	0.0293721
14238	0.0293185
14239	0.0293015
14240	0.0293212
14241	0.0293416
14242	0.0293895
14243	0.0294656
14244	0.0372384
14245	0.137744
14246	0.00195114
14247	0.00204649
14248	0.135792
14249	0.135647
14250	0.278491
14251	0.276126
14252	0.276129
14253	0.276137
14254	0.276168
14255	0.27622
14256	0.27628
14257	0.276347
14258	0.276439
14259	0.276584
14260	0.276757
14261	0.27694
14262	0.277134
14263	0.277357
14264	0.335169
14265	0.335136
14266	0.472678
14267	0.137727
14268	0.13774
14269	0.137864
14270	0.0449422
14271	0.0453128
14272	0.0456848
14273	0.47194
14274	0.0163453
14275	0.0160495
14276	0.0158448
14277	0.0156417
14278	0.0154397
14279	0.0152383
14280	0.0150372
14281	0.0148371
14282	0.0146381
14283	0.0144394
14284	0.0143029
14285	0.0142285
14286	0.0392193
14287	0.0251603
14288	0.0254744
14289	0.0258506
14290	0.0262278
14291	0.0266052
14292	0.0269828
14293	0.0273607
14294	0.47182
14295	0.00462661
14296	0.4717
14297	0.0154071
14298	0.0143394
14299	0.0144971
14300	0.500812
14301	0.47158
14302	0.300267
14303	0.29996
14304	0.299653
14305	0.0357176
14306	0.0356724
14307	0.0356283
14308	0.0355852
14309	0.0355433
14310	0.0355033
14311	0.0354643
14312	0.0354259
14313	0.0353886
14314	0.299356
14315	0.00434769
14316	0.00477893
14317	0.00304227
14318	0.00260778
14319	0.00173869
14320	0.00130408
14321	0.00217326
14322	0.0364194
14323	0.00929745
14324	0.036415
14325	0.0362855
14326	0.0361574
14327	0.0360303
14328	0.0642497
14329	0.0627805
14330	0.0626538
14331	0.062644
14332	0.000886654
14333	0.000759721
14334	0.000749516
14335	0.000740056
14336	0.000732909
14337	0.000869426
14338	0.000434734
14339	0
14340	0.0139783
14341	0.00695078
14342	0.00651667
14343	0.00608252
14344	0.00564832
14345	0.00521408
14346	0.0047798
14347	0.00434548
14348	0.00391112
14349	0.00347671
14350	0.00304227
14351	0.00260778
14352	0.00217326
14353	0.00173869
14354	0.00130408
14355	0.000869426
14356	0.000434734
14357	0
14358	0.00130408
14359	0.000869426
14360	0.000434734
14361	0
14362	0.00678142
14363	0.00641308
14364	0.00605033
14365	0.00577928
14366	0.00559657
14367	0.00542073
14368	0.00524988
14369	0.0050826
14370	0.00492388
14371	0.00477065
14372	0.00461887
14373	0.00446985
14374	0.00432408
14375	0.00418843
14376	0.00416581
14377	0.00434672
14378	0.00462855
14379	0.00491958
14380	0
14381	0.000434734
14382	0.000869426
14383	0.00181569
14384	0.000328932
14385	0.000105533
14386	0.0647406
14387	0.0644942
14388	0.17173
14389	0.0113672
14390	0.0114623
14391	0.0115585
14392	0.0118213
14393	0.00159223
14394	0.00167996
14395	0.0122505
14396	0.0126796
14397	0.0270772
14398	0.0268545
14399	0.0266332
14400	0.1713
14401	0.171512
14402	0.00362794
14403	0.00367795
14404	0.00374651
14405	0.00389337
14406	0.00411739
14407	0.00444661
14408	0.0794592
14409	0.0131088
14410	0.013538
14411	0.0139673
14412	0.0143965
14413	0.0148258
14414	0.0152552
14415	0.114638
14416	0.113672
14417	0.113873
14418	0.00119096
14419	0.00129565
14420	0.00140071
14421	0.00150639
14422	0.00166015
14423	0.00186161
14424	0.00206336
14425	0.00226543
14426	0.00246777
14427	0.0026706
14428	0.0916458
14429	0.035929
14430	0.0357598
14431	0.0356029
14432	0.035451
14433	0.035323
14434	0.035273
14435	0.0352791
14436	0.0352857
14437	0.035294
14438	0.0353041
14439	0.0353154
14440	0.035328
14441	0.0353525
14442	0.777932
14443	0.144522
14444	0.144728
14445	0.144949
14446	0.145189
14447	0.145431
14448	0.145677
14449	0.145943
14450	0.146227
14451	0.146515
14452	0.146817
14453	0.156084
14454	0.116768
14455	0.114248
14456	0.00907839
14457	0.00897726
14458	0.0088899
14459	0.00884594
14460	0.00883347
